#OG	member_id	member_annotation
148	ref|CUX97408.1|ref|CUX97408.1|	Glycine--tRNA ligase beta subunit [Candidatus Hoaglandella endobia]
148	ref|WP_067568920.1|ref|WP_067568920.1|	glycine--tRNA ligase subunit beta [Candidatus Mikella endobia]
148	ref|AEI74856.1|ref|AEI74856.1|	putative glycyl-tRNA synthetase subunit beta [Candidatus Moranella endobia PCIT]
148	ref|AGJ61102.1|ref|AGJ61102.1|	Glycyl-tRNA synthetase beta subunit [Candidatus Moranella endobia PCVAL]
148	ref|AHF75096.1|ref|AHF75096.1|	glycyl-tRNA synthetase subunit beta [Candidatus Sodalis pierantonius str. SOPE]
148	ref|BBI92748.1|ref|BBI92748.1|	glycine--tRNA ligase beta subunit [Serratia symbiotica]
148	ref|KYP97271.1|ref|KYP97271.1|	glycyl-tRNA ligase, partial [Sodalis-like endosymbiont of Proechinophthirus fluctus]
148	ref|SNC59027.1|ref|SNC59027.1|	Glycine--tRNA ligase beta subunit [Sodalis endosymbiont of Henestaris halophilus]
148	ref|BAE73287.1|ref|BAE73287.1|	glycyl-tRNA synthase beta subunit [Sodalis glossinidius str. morsitans]
148	fig|1173031.7.peg.5062|fig|1173031.7.peg.5062|	unlabeled protein [Sodalis melophagi]
148	ref|WP_025420365.1|ref|WP_025420365.1|	glycine--tRNA ligase subunit beta [Sodalis praecaptivus]
148	ref|AFP84645.1|ref|AFP84645.1|	glycyl-tRNA synthetase beta chain [secondary endosymbiont of Ctenarytaina eucalypti]
148	ref|AFP85470.1|ref|AFP85470.1|	glycyl-tRNA synthetase beta chain [secondary endosymbiont of Heteropsylla cubana]
149	ref|CUX96538.1|ref|CUX96538.1|	50S ribosomal protein L32 [Candidatus Doolittlea endobia]
149	ref|CUX96302.1|ref|CUX96302.1|	50S ribosomal protein L32 [Candidatus Gullanella endobia]
149	ref|ATW21957.1|ref|ATW21957.1|	50S ribosomal protein L32 [Candidatus Hamiltonella defensa]
149	ref|CUX97217.1|ref|CUX97217.1|	50S ribosomal protein L32 [Candidatus Hoaglandella endobia]
149	ref|WP_067569582.1|ref|WP_067569582.1|	50S ribosomal protein L32 [Candidatus Mikella endobia]
149	ref|AEI74808.1|ref|AEI74808.1|	50S ribosomal protein L32 [Candidatus Moranella endobia PCIT]
149	ref|AGJ61465.1|ref|AGJ61465.1|	50S ribosomal protein L32 [Candidatus Moranella endobia PCVAL]
149	ref|AHF74026.1|ref|AHF74026.1|	LSU ribosomal protein L32p [Candidatus Sodalis pierantonius str. SOPE]
149	ref|BBI92158.1|ref|BBI92158.1|	50S ribosomal protein L32 [Serratia symbiotica]
149	ref|KYP97294.1|ref|KYP97294.1|	50S ribosomal protein L32 [Sodalis-like endosymbiont of Proechinophthirus fluctus]
149	ref|SNC58656.1|ref|SNC58656.1|	50S ribosomal protein L32 [Sodalis endosymbiont of Henestaris halophilus]
149	ref|BAE74331.1|ref|BAE74331.1|	50S ribosomal protein L32 [Sodalis glossinidius str. morsitans]
149	fig|1173031.7.peg.268|fig|1173031.7.peg.268|	unlabeled protein [Sodalis melophagi]
149	ref|WP_011410916.1|ref|WP_011410916.1|	MULTISPECIES: 50S ribosomal protein L32 [Sodalis praecaptivus]
149	ref|AFP85198.1|ref|AFP85198.1|	ribosomal protein L32 [secondary endosymbiont of Ctenarytaina eucalypti]
149	ref|AFP85856.1|ref|AFP85856.1|	ribosomal protein L32 [secondary endosymbiont of Heteropsylla cubana]
150	ref|CUX96547.1|ref|CUX96547.1|	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex [Candidatus Doolittlea endobia]
150	ref|CUX96322.1|ref|CUX96322.1|	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex [Candidatus Gullanella endobia]
150	ref|ATW23153.1|ref|ATW23153.1|	dihydrolipoyllysine-residue acetyltransferase [Candidatus Hamiltonella defensa]
150	ref|CUX97281.1|ref|CUX97281.1|	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex [Candidatus Hoaglandella endobia]
150	ref|WP_067569637.1|ref|WP_067569637.1|	pyruvate dehydrogenase complex dihydrolipoyllysine-residue acetyltransferase [Candidatus Mikella endobia]
150	ref|AEI74845.1|ref|AEI74845.1|	putative dihydrolipoyllysine-residue acetyltransferase [Candidatus Moranella endobia PCIT]
150	ref|AGJ61091.1|ref|AGJ61091.1|	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex [Candidatus Moranella endobia PCVAL]
150	ref|AHF74308.1|ref|AHF74308.1|	Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex [Candidatus Sodalis pierantonius str. SOPE]
150	ref|BBI92301.1|ref|BBI92301.1|	acetyltransferase component of pyruvate dehydrogenase complex [Serratia symbiotica]
150	ref|KYP97111.1|ref|KYP97111.1|	pyruvate dehydrogenase, partial [Sodalis-like endosymbiont of Proechinophthirus fluctus]
150	ref|SNC58911.1|ref|SNC58911.1|	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex [Sodalis endosymbiont of Henestaris halophilus]
150	ref|BAE73743.1|ref|BAE73743.1|	pyruvate dehydrogenase dihydrolipoyltransacetylase component [Sodalis glossinidius str. morsitans]
150	fig|1173031.7.peg.5921|fig|1173031.7.peg.5921|	unlabeled protein [Sodalis melophagi]
150	ref|WP_025423454.1|ref|WP_025423454.1|	pyruvate dehydrogenase complex dihydrolipoyllysine-residue acetyltransferase [Sodalis praecaptivus]
150	ref|AFP84957.1|ref|AFP84957.1|	pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide acyltransferase component [secondary endosymbiont of Ctenarytaina eucalypti]
150	ref|AFP85556.1|ref|AFP85556.1|	pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide acyltransferase component [secondary endosymbiont of Heteropsylla cubana]
151	ref|CUX96485.1|ref|CUX96485.1|	Tyrosine--tRNA ligase [Candidatus Doolittlea endobia]
151	ref|CUX95918.1|ref|CUX95918.1|	Tyrosine--tRNA ligase [Candidatus Gullanella endobia]
151	ref|ATW22137.1|ref|ATW22137.1|	tyrosine--tRNA ligase [Candidatus Hamiltonella defensa]
151	ref|CUX97126.1|ref|CUX97126.1|	Tyrosine--tRNA ligase [Candidatus Hoaglandella endobia]
151	ref|WP_067568961.1|ref|WP_067568961.1|	tyrosine--tRNA ligase [Candidatus Mikella endobia]
151	ref|AEI75050.1|ref|AEI75050.1|	tyrosyl-tRNA synthetase [Candidatus Moranella endobia PCIT]
151	ref|AGJ61299.1|ref|AGJ61299.1|	Tyrosyl-tRNA synthetase [Candidatus Moranella endobia PCVAL]
151	ref|AHF74139.1|ref|AHF74139.1|	tyrosyl-tRNA synthetase [Candidatus Sodalis pierantonius str. SOPE]
151	ref|BBI92917.1|ref|BBI92917.1|	tyrosine--tRNA ligase [Serratia symbiotica]
151	ref|KYP97492.1|ref|KYP97492.1|	tyrosyl-tRNA synthetase, partial [Sodalis-like endosymbiont of Proechinophthirus fluctus]
151	ref|SNC58782.1|ref|SNC58782.1|	Tyrosine--tRNA ligase [Sodalis endosymbiont of Henestaris halophilus]
151	ref|BAE74723.1|ref|BAE74723.1|	tyrosyl-tRNA synthase [Sodalis glossinidius str. morsitans]
151	fig|1173031.7.peg.2972|fig|1173031.7.peg.2972|	unlabeled protein [Sodalis melophagi]
151	ref|WP_025422217.1|ref|WP_025422217.1|	tyrosine--tRNA ligase [Sodalis praecaptivus]
151	ref|AFP84604.1|ref|AFP84604.1|	tyrosyl-tRNA synthetase [secondary endosymbiont of Ctenarytaina eucalypti]
151	ref|AFP85498.1|ref|AFP85498.1|	tyrosyl-tRNA synthetase [secondary endosymbiont of Heteropsylla cubana]
153	ref|CUX96363.1|ref|CUX96363.1|	Ribonuclease 3 [Candidatus Doolittlea endobia]
153	ref|CUX95694.1|ref|CUX95694.1|	Ribonuclease 3 [Candidatus Gullanella endobia]
153	ref|ATW22032.1|ref|ATW22032.1|	ribonuclease III [Candidatus Hamiltonella defensa]
153	ref|CUX96963.1|ref|CUX96963.1|	Ribonuclease 3 [Candidatus Hoaglandella endobia]
153	ref|WP_067568894.1|ref|WP_067568894.1|	ribonuclease III [Candidatus Mikella endobia]
153	ref|AEI74677.1|ref|AEI74677.1|	ribonuclease III [Candidatus Moranella endobia PCIT]
153	ref|AGJ61333.1|ref|AGJ61333.1|	Ribonuclease 3 [Candidatus Moranella endobia PCVAL]
153	ref|AHF74579.1|ref|AHF74579.1|	ribonuclease III [Candidatus Sodalis pierantonius str. SOPE]
153	ref|BBI91471.1|ref|BBI91471.1|	ribonuclease 3 [Serratia symbiotica]
153	ref|KYP97033.1|ref|KYP97033.1|	ribonuclease III [Sodalis-like endosymbiont of Proechinophthirus fluctus]
153	ref|SNC58942.1|ref|SNC58942.1|	Ribonuclease 3 [Sodalis endosymbiont of Henestaris halophilus]
153	ref|BAE75062.1|ref|BAE75062.1|	ribonuclease III [Sodalis glossinidius str. morsitans]
153	fig|1173031.7.peg.5795|fig|1173031.7.peg.5795|	unlabeled protein [Sodalis melophagi]
153	ref|WP_025421301.1|ref|WP_025421301.1|	ribonuclease III [Sodalis praecaptivus]
153	ref|AFP85145.1|ref|AFP85145.1|	ribonuclease III [secondary endosymbiont of Ctenarytaina eucalypti]
153	ref|AFP85461.1|ref|AFP85461.1|	ribonuclease III [secondary endosymbiont of Heteropsylla cubana]
154	ref|CUX96362.1|ref|CUX96362.1|	Signal peptidase I [Candidatus Doolittlea endobia]
154	ref|CUX95692.1|ref|CUX95692.1|	Signal peptidase I [Candidatus Gullanella endobia]
154	ref|ATW22031.1|ref|ATW22031.1|	S26 family signal peptidase [Candidatus Hamiltonella defensa]
154	ref|CUX96962.1|ref|CUX96962.1|	Signal peptidase I [Candidatus Hoaglandella endobia]
154	ref|WP_102134968.1|ref|WP_102134968.1|	hypothetical protein [Candidatus Mikella endobia]
154	ref|AEI74676.1|ref|AEI74676.1|	signal peptidase I [Candidatus Moranella endobia PCIT]
154	ref|AGJ61332.1|ref|AGJ61332.1|	Signal peptidase I [Candidatus Moranella endobia PCVAL]
154	ref|AHF74580.1|ref|AHF74580.1|	signal peptidase I [Candidatus Sodalis pierantonius str. SOPE]
154	ref|BBI91470.1|ref|BBI91470.1|	signal peptidase I [Serratia symbiotica]
154	ref|KYP97034.1|ref|KYP97034.1|	signal peptidase I [Sodalis-like endosymbiont of Proechinophthirus fluctus]
154	ref|SNC58943.1|ref|SNC58943.1|	Signal peptidase I [Sodalis endosymbiont of Henestaris halophilus]
154	ref|BAE75063.1|ref|BAE75063.1|	signal peptidase I [Sodalis glossinidius str. morsitans]
154	fig|1173031.7.peg.5794|fig|1173031.7.peg.5794|	unlabeled protein [Sodalis melophagi]
154	ref|WP_025421300.1|ref|WP_025421300.1|	signal peptidase I [Sodalis praecaptivus]
154	ref|AFP85144.1|ref|AFP85144.1|	signal peptidase I [secondary endosymbiont of Ctenarytaina eucalypti]
154	ref|AFP85462.1|ref|AFP85462.1|	signal peptidase I [secondary endosymbiont of Heteropsylla cubana]
156	ref|CUX96481.1|ref|CUX96481.1|	Multifunctional CCA protein [Candidatus Doolittlea endobia]
156	ref|CUX96265.1|ref|CUX96265.1|	Multifunctional CCA protein [Candidatus Gullanella endobia]
156	ref|ATW22760.1|ref|ATW22760.1|	multifunctional CCA tRNA nucleotidyl transferase/2'3'-cyclic phosphodiesterase/2'nucleotidase/phosphatase [Candidatus Hamiltonella defensa]
156	ref|CUX97144.1|ref|CUX97144.1|	Multifunctional CCA protein [Candidatus Hoaglandella endobia]
156	ref|WP_067569257.1|ref|WP_067569257.1|	multifunctional CCA addition/repair protein [Candidatus Mikella endobia]
156	ref|AEI74699.1|ref|AEI74699.1|	putative multifunctional tRNA nucleotidyl transferase/2'3'-cyclic phosphodiesterase/2'nucleotidase/phosphatase [Candidatus Moranella endobia PCIT]
156	ref|AGJ61355.1|ref|AGJ61355.1|	Multifunctional CCA protein [Candidatus Moranella endobia PCVAL]
156	ref|AHF73490.1|ref|AHF73490.1|	tRNA nucleotidyltransferase [Candidatus Sodalis pierantonius str. SOPE]
156	ref|BBI91089.1|ref|BBI91089.1|	multifunctional CCA protein [Serratia symbiotica]
156	ref|KYP97561.1|ref|KYP97561.1|	tRNA nucleotidyl transferase [Sodalis-like endosymbiont of Proechinophthirus fluctus]
156	ref|SNC58599.1|ref|SNC58599.1|	Multifunctional CCA protein [Sodalis endosymbiont of Henestaris halophilus]
156	ref|BAE73533.1|ref|BAE73533.1|	tRNA nucleotidyl transferase [Sodalis glossinidius str. morsitans]
156	fig|1173031.7.peg.228|fig|1173031.7.peg.228|	unlabeled protein [Sodalis melophagi]
156	ref|WP_025423724.1|ref|WP_025423724.1|	multifunctional CCA addition/repair protein [Sodalis praecaptivus]
156	ref|AFP84663.1|ref|AFP84663.1|	tRNA nucleotidyltransferase/poly(A) polymerase [secondary endosymbiont of Ctenarytaina eucalypti]
156	ref|AFP85776.1|ref|AFP85776.1|	tRNA nucleotidyltransferase/poly(A) polymerase [secondary endosymbiont of Heteropsylla cubana]
158	ref|CUX96467.1|ref|CUX96467.1|	Protein translocase subunit SecA [Candidatus Doolittlea endobia]
158	ref|CUX96324.1|ref|CUX96324.1|	Protein translocase subunit SecA [Candidatus Gullanella endobia]
158	ref|ATW23196.1|ref|ATW23196.1|	preprotein translocase subunit SecA [Candidatus Hamiltonella defensa]
158	ref|CUX97283.1|ref|CUX97283.1|	Protein translocase subunit SecA [Candidatus Hoaglandella endobia]
158	ref|WP_082797663.1|ref|WP_082797663.1|	preprotein translocase subunit SecA [Candidatus Mikella endobia]
158	ref|AEI74871.1|ref|AEI74871.1|	preprotein translocase subunit SecA [Candidatus Moranella endobia PCIT]
158	ref|AGJ61117.1|ref|AGJ61117.1|	Protein translocase subunit secA [Candidatus Moranella endobia PCVAL]
158	ref|AHF73977.1|ref|AHF73977.1|	Protein export cytoplasm protein SecA ATPase RNA helicase [Candidatus Sodalis pierantonius str. SOPE]
158	ref|BBI91967.1|ref|BBI91967.1|	protein translocase subunit SecA [Serratia symbiotica]
158	ref|KYP97105.1|ref|KYP97105.1|	preprotein translocase subunit SecA [Sodalis-like endosymbiont of Proechinophthirus fluctus]
158	ref|SNC58995.1|ref|SNC58995.1|	preprotein translocase subunit SecA [Sodalis endosymbiont of Henestaris halophilus]
158	ref|BAE73732.1|ref|BAE73732.1|	preprotein translocase SecA [Sodalis glossinidius str. morsitans]
158	fig|1173031.7.peg.5819|fig|1173031.7.peg.5819|	unlabeled protein [Sodalis melophagi]
158	ref|WP_025423472.1|ref|WP_025423472.1|	preprotein translocase subunit SecA [Sodalis praecaptivus]
158	ref|AFP84743.1|ref|AFP84743.1|	preprotein translocase, SecA subunit [secondary endosymbiont of Ctenarytaina eucalypti]
158	ref|AFP85682.1|ref|AFP85682.1|	preprotein translocase, SecA subunit [secondary endosymbiont of Heteropsylla cubana]
159	ref|CUX96594.1|ref|CUX96594.1|	tRNA(Ile)-lysidine synthase [Candidatus Doolittlea endobia]
159	ref|CUX95816.1|ref|CUX95816.1|	tRNA(Ile)-lysidine synthase [Candidatus Gullanella endobia]
159	ref|ATW21777.1|ref|ATW21777.1|	tRNA lysidine(34) synthetase TilS [Candidatus Hamiltonella defensa]
159	ref|CUX97013.1|ref|CUX97013.1|	tRNA(Ile)-lysidine synthase [Candidatus Hoaglandella endobia]
159	ref|WP_067569450.1|ref|WP_067569450.1|	tRNA lysidine(34) synthetase TilS [Candidatus Mikella endobia]
159	ref|AEI75079.1|ref|AEI75079.1|	putative tRNA(Ile)-lysidine synthetase [Candidatus Moranella endobia PCIT]
159	ref|AGJ61329.1|ref|AGJ61329.1|	tRNA(Ile)-lysidine synthase [Candidatus Moranella endobia PCVAL]
159	ref|AHF74707.1|ref|AHF74707.1|	tRNA(Ile)-lysidine synthetase [Candidatus Sodalis pierantonius str. SOPE]
159	ref|BBI92505.1|ref|BBI92505.1|	tRNA(Ile)-lysidine synthase [Serratia symbiotica]
159	ref|KYP96986.1|ref|KYP96986.1|	hypothetical protein BG74_06505, partial [Sodalis-like endosymbiont of Proechinophthirus fluctus]
159	ref|SNC59156.1|ref|SNC59156.1|	tRNA(Ile)-lysidine synthase [Sodalis endosymbiont of Henestaris halophilus]
159	ref|BAE75201.1|ref|BAE75201.1|	cell cycle protein [Sodalis glossinidius str. morsitans]
159	fig|1173031.7.peg.1579|fig|1173031.7.peg.1579|	unlabeled protein [Sodalis melophagi]
159	ref|WP_025421125.1|ref|WP_025421125.1|	tRNA lysidine(34) synthetase TilS [Sodalis praecaptivus]
159	ref|AFP84534.1|ref|AFP84534.1|	tRNA(Ile)-lysidine synthetase [secondary endosymbiont of Ctenarytaina eucalypti]
159	ref|AFP85437.1|ref|AFP85437.1|	tRNA(Ile)-lysidine synthetase [secondary endosymbiont of Heteropsylla cubana]
160	ref|CUX96535.1|ref|CUX96535.1|	Ribosomal large subunit pseudouridine synthase C [Candidatus Doolittlea endobia]
160	ref|CUX96301.1|ref|CUX96301.1|	Ribosomal large subunit pseudouridine synthase C [Candidatus Gullanella endobia]
160	ref|ATW21955.1|ref|ATW21955.1|	23S rRNA pseudouridine(955/2504/2580) synthase [Candidatus Hamiltonella defensa]
160	ref|CUX97218.1|ref|CUX97218.1|	Ribosomal large subunit pseudouridine synthase C [Candidatus Hoaglandella endobia]
160	ref|WP_067569052.1|ref|WP_067569052.1|	23S rRNA pseudouridine(955/2504/2580) synthase RluC [Candidatus Mikella endobia]
160	ref|AEI74809.1|ref|AEI74809.1|	putative pseudouridine synthase, RluA family [Candidatus Moranella endobia PCIT]
160	ref|AGJ61466.1|ref|AGJ61466.1|	Ribosomal large subunit pseudouridine synthase C [Candidatus Moranella endobia PCVAL]
160	ref|AHF74024.1|ref|AHF74024.1|	Ribosomal large subunit pseudouridine synthase C [Candidatus Sodalis pierantonius str. SOPE]
160	ref|BBI92155.1|ref|BBI92155.1|	pseudouridine synthase [Serratia symbiotica]
160	ref|KYP97293.1|ref|KYP97293.1|	23S rRNA pseudouridylate synthase [Sodalis-like endosymbiont of Proechinophthirus fluctus]
160	ref|SNC58655.1|ref|SNC58655.1|	Ribosomal large subunit pseudouridine synthase C [Sodalis endosymbiont of Henestaris halophilus]
160	ref|BAE74328.1|ref|BAE74328.1|	ribosomal large subunit pseudouridine synthase C [Sodalis glossinidius str. morsitans]
160	fig|1173031.7.peg.265|fig|1173031.7.peg.265|	unlabeled protein [Sodalis melophagi]
160	ref|WP_025422674.1|ref|WP_025422674.1|	23S rRNA pseudouridine(955/2504/2580) synthase RluC [Sodalis praecaptivus]
160	ref|AFP85204.1|ref|AFP85204.1|	pseudouridine synthase, RluA family [secondary endosymbiont of Ctenarytaina eucalypti]
160	ref|AFP85493.1|ref|AFP85493.1|	pseudouridine synthase, RluA family [secondary endosymbiont of Heteropsylla cubana]
166	ref|CUX96827.1|ref|CUX96827.1|	50S ribosomal protein L23 [Candidatus Doolittlea endobia]
166	ref|CUX96192.1|ref|CUX96192.1|	50S ribosomal protein L23 [Candidatus Gullanella endobia]
166	ref|ATW23007.1|ref|ATW23007.1|	50S ribosomal protein L23 [Candidatus Hamiltonella defensa]
166	ref|CUX97100.1|ref|CUX97100.1|	50S ribosomal protein L23 [Candidatus Hoaglandella endobia]
166	ref|WP_067569149.1|ref|WP_067569149.1|	50S ribosomal protein L23 [Candidatus Mikella endobia]
166	ref|AEI75017.1|ref|AEI75017.1|	putative 50S ribosomal protein L23 [Candidatus Moranella endobia PCIT]
166	ref|AGJ61265.1|ref|AGJ61265.1|	50S ribosomal protein L23 [Candidatus Moranella endobia PCVAL]
166	ref|AHF72871.1|ref|AHF72871.1|	LSU ribosomal protein L23p (L23Ae) [Candidatus Sodalis pierantonius str. SOPE]
166	ref|BBI91551.1|ref|BBI91551.1|	50S ribosomal protein L23 [Serratia symbiotica]
166	ref|KYP97625.1|ref|KYP97625.1|	50S ribosomal protein L23 [Sodalis-like endosymbiont of Proechinophthirus fluctus]
166	ref|SNC58364.1|ref|SNC58364.1|	50S ribosomal protein L23 [Sodalis endosymbiont of Henestaris halophilus]
166	ref|BAE75551.1|ref|BAE75551.1|	50S ribosomal protein L23 [Sodalis glossinidius str. morsitans]
166	fig|1173031.7.peg.3933|fig|1173031.7.peg.3933|	unlabeled protein [Sodalis melophagi]
166	ref|WP_011412086.1|ref|WP_011412086.1|	MULTISPECIES: 50S ribosomal protein L23 [Sodalis praecaptivus]
166	ref|AFP84728.1|ref|AFP84728.1|	ribosomal protein L23 [secondary endosymbiont of Ctenarytaina eucalypti]
166	ref|AFP85606.1|ref|AFP85606.1|	ribosomal protein L23 [secondary endosymbiont of Heteropsylla cubana]
167	ref|CUX96512.1|ref|CUX96512.1|	ATP-dependent zinc metalloprotease FtsH [Candidatus Doolittlea endobia]
167	ref|CUX96118.1|ref|CUX96118.1|	ATP-dependent zinc metalloprotease FtsH [Candidatus Gullanella endobia]
167	ref|ATW23092.1|ref|ATW23092.1|	ATP-dependent metalloprotease [Candidatus Hamiltonella defensa]
167	ref|CUX97043.1|ref|CUX97043.1|	ATP-dependent zinc metalloprotease FtsH [Candidatus Hoaglandella endobia]
167	ref|WP_067568985.1|ref|WP_067568985.1|	ATP-dependent zinc metalloprotease FtsH [Candidatus Mikella endobia]
167	ref|AEI74937.1|ref|AEI74937.1|	putative ATP-dependent metalloprotease HflB family [Candidatus Moranella endobia PCIT]
167	ref|AGJ61185.1|ref|AGJ61185.1|	ATP-dependent zinc metalloprotease FtsH [Candidatus Moranella endobia PCVAL]
167	ref|AHF73547.1|ref|AHF73547.1|	Cell division protein FtsH [Candidatus Sodalis pierantonius str. SOPE]
167	ref|BBI92880.1|ref|BBI92880.1|	ATP-dependent zinc metalloprotease FtsH [Serratia symbiotica]
167	ref|KYP97656.1|ref|KYP97656.1|	ATP-dependent metalloprotease [Sodalis-like endosymbiont of Proechinophthirus fluctus]
167	ref|SNC58704.1|ref|SNC58704.1|	ATP-dependent zinc metalloprotease FtsH [Sodalis endosymbiont of Henestaris halophilus]
167	ref|BAE73646.1|ref|BAE73646.1|	cell division protein [Sodalis glossinidius str. morsitans]
167	fig|1173031.7.peg.3518|fig|1173031.7.peg.3518|	unlabeled protein [Sodalis melophagi]
167	ref|WP_025423579.1|ref|WP_025423579.1|	ATP-dependent zinc metalloprotease FtsH [Sodalis praecaptivus]
167	ref|AFP84883.1|ref|AFP84883.1|	ATP-dependent metalloprotease FtsH [secondary endosymbiont of Ctenarytaina eucalypti]
167	ref|AFP85872.1|ref|AFP85872.1|	ATP-dependent metalloprotease FtsH [secondary endosymbiont of Heteropsylla cubana]
