#OG	member_id	member_annotation
137	fig|634115.3.peg.172|fig|634115.3.peg.172|	unlabeled protein [Arsenophenous melophagi]
137	ref|BAB12747.1|ref|BAB12747.1|	elongation factor P [Buchnera aphidicola str. APS (Acyrthosiphon pisum)]
137	ref|AAO26766.1|ref|AAO26766.1|	elongation factor P [Buchnera aphidicola str. Bp (Baizongia pistaciae)]
137	ref|CUX96689.1|ref|CUX96689.1|	Elongation factor P [Candidatus Doolittlea endobia]
137	ref|CUX96141.1|ref|CUX96141.1|	Elongation factor P [Candidatus Gullanella endobia]
137	ref|ATW23030.1|ref|ATW23030.1|	elongation factor P [Candidatus Hamiltonella defensa]
137	ref|CUX97423.1|ref|CUX97423.1|	Elongation factor P [Candidatus Hoaglandella endobia]
137	ref|WP_067569029.1|ref|WP_067569029.1|	elongation factor P [Candidatus Mikella endobia]
137	ref|AEI74880.1|ref|AEI74880.1|	translational elongation factor P [Candidatus Moranella endobia PCIT]
137	ref|AGJ61126.1|ref|AGJ61126.1|	Elongation factor P [Candidatus Moranella endobia PCVAL]
137	ref|AHF73232.1|ref|AHF73232.1|	Translation elongation factor P [Candidatus Sodalis pierantonius str. SOPE]
137	ref|AHF73429.1|ref|AHF73429.1|	Translation elongation factor P [Candidatus Sodalis pierantonius str. SOPE]
137	ref|BBI92237.1|ref|BBI92237.1|	elongation factor P [Serratia symbiotica]
137	ref|KYP96350.1|ref|KYP96350.1|	elongation factor P [Sodalis-like endosymbiont of Proechinophthirus fluctus]
137	ref|SNC58869.1|ref|SNC58869.1|	Elongation factor P [Sodalis endosymbiont of Henestaris halophilus]
137	ref|BAE73584.1|ref|BAE73584.1|	elongation factor P [Sodalis glossinidius str. morsitans]
137	fig|1173031.7.peg.2296|fig|1173031.7.peg.2296|	unlabeled protein [Sodalis melophagi]
137	ref|WP_025423651.1|ref|WP_025423651.1|	elongation factor P [Sodalis praecaptivus]
137	ref|AFP84866.1|ref|AFP84866.1|	translation elongation factor P [secondary endosymbiont of Ctenarytaina eucalypti]
137	ref|AFP85765.1|ref|AFP85765.1|	translation elongation factor P [secondary endosymbiont of Heteropsylla cubana]
138	fig|634115.4.peg.449|fig|634115.4.peg.449|	unlabeled protein [Arsenophenous melophagi]
138	fig|634115.3.peg.449|fig|634115.3.peg.449|	unlabeled protein [Arsenophenous melophagi]
138	ref|BAB12899.1|ref|BAB12899.1|	alkyl hydroperoxide reductase [Buchnera aphidicola str. APS (Acyrthosiphon pisum)]
138	ref|AAO26904.1|ref|AAO26904.1|	peroxiredoxin 2 [Buchnera aphidicola str. Bp (Baizongia pistaciae)]
138	ref|CUX96585.1|ref|CUX96585.1|	putative peroxiredoxin [Candidatus Doolittlea endobia]
138	ref|CUX96081.1|ref|CUX96081.1|	Alkyl hydroperoxide reductase subunit C [Candidatus Gullanella endobia]
138	ref|ATW21671.1|ref|ATW21671.1|	peroxiredoxin [Candidatus Hamiltonella defensa]
138	ref|CUX97067.1|ref|CUX97067.1|	putative peroxiredoxin [Candidatus Hoaglandella endobia]
138	ref|WP_067569391.1|ref|WP_067569391.1|	peroxiredoxin [Candidatus Mikella endobia]
138	ref|AEI74831.1|ref|AEI74831.1|	putative peroxiredoxin [Candidatus Moranella endobia PCIT]
138	ref|AGJ61077.1|ref|AGJ61077.1|	putative peroxiredoxin [Candidatus Moranella endobia PCVAL]
138	ref|AHF73277.1|ref|AHF73277.1|	Alkyl hydroperoxide reductase subunit C-like protein [Candidatus Sodalis pierantonius str. SOPE]
138	ref|BBI92761.1|ref|BBI92761.1|	alkyl hydroperoxide reductase [Serratia symbiotica]
138	ref|KYP97364.1|ref|KYP97364.1|	peroxiredoxin [Sodalis-like endosymbiont of Proechinophthirus fluctus]
138	ref|SNC58452.1|ref|SNC58452.1|	peroxiredoxin [Sodalis endosymbiont of Henestaris halophilus]
138	ref|BAE73917.1|ref|BAE73917.1|	putative peroxidase [Sodalis glossinidius str. morsitans]
138	fig|1173031.7.peg.1678|fig|1173031.7.peg.1678|	unlabeled protein [Sodalis melophagi]
138	ref|WP_025423177.1|ref|WP_025423177.1|	peroxiredoxin [Sodalis praecaptivus]
138	ref|WP_025422446.1|ref|WP_025422446.1|	alkyl hydroperoxide reductase subunit C [Sodalis praecaptivus]
138	ref|AFP84429.1|ref|AFP84429.1|	peroxiredoxin [secondary endosymbiont of Ctenarytaina eucalypti]
138	ref|AFP85482.1|ref|AFP85482.1|	peroxiredoxin [secondary endosymbiont of Heteropsylla cubana]
140	fig|634115.3.peg.472|fig|634115.3.peg.472|	unlabeled protein [Arsenophenous melophagi]
140	fig|634115.4.peg.472|fig|634115.4.peg.472|	unlabeled protein [Arsenophenous melophagi]
140	ref|BAB12978.1|ref|BAB12978.1|	lipoate-protein ligase B [Buchnera aphidicola str. APS (Acyrthosiphon pisum)]
140	ref|AAO26976.1|ref|AAO26976.1|	lipoate-protein ligase B [Buchnera aphidicola str. Bp (Baizongia pistaciae)]
140	ref|CUX96768.1|ref|CUX96768.1|	Octanoyltransferase [Candidatus Doolittlea endobia]
140	ref|CUX96340.1|ref|CUX96340.1|	Octanoyltransferase [Candidatus Gullanella endobia]
140	ref|ATW22142.1|ref|ATW22142.1|	octanoyltransferase [Candidatus Hamiltonella defensa]
140	ref|CUX97308.1|ref|CUX97308.1|	Octanoyltransferase [Candidatus Hoaglandella endobia]
140	ref|WP_082797670.1|ref|WP_082797670.1|	lipoyl(octanoyl) transferase LipB [Candidatus Mikella endobia]
140	ref|AEI74797.1|ref|AEI74797.1|	lipoate-protein ligase B [Candidatus Moranella endobia PCIT]
140	ref|AGJ61454.1|ref|AGJ61454.1|	Octanoyltransferase [Candidatus Moranella endobia PCVAL]
140	ref|AHF73459.1|ref|AHF73459.1|	Octanoate-[acyl-carrier-protein]-protein-N- octanoyltransferase [Candidatus Sodalis pierantonius str. SOPE]
140	ref|BBI92809.1|ref|BBI92809.1|	octanoyltransferase [Serratia symbiotica]
140	ref|KYP96310.1|ref|KYP96310.1|	lipoate--protein ligase [Sodalis-like endosymbiont of Proechinophthirus fluctus]
140	ref|SNC59002.1|ref|SNC59002.1|	Octanoyltransferase [Sodalis endosymbiont of Henestaris halophilus]
140	ref|BAE74068.1|ref|BAE74068.1|	lipoate-protein ligase B [Sodalis glossinidius str. morsitans]
140	fig|1173031.7.peg.5401|fig|1173031.7.peg.5401|	unlabeled protein [Sodalis melophagi]
140	ref|WP_038668617.1|ref|WP_038668617.1|	lipoyl(octanoyl) transferase LipB [Sodalis praecaptivus]
140	ref|AFP84682.1|ref|AFP84682.1|	lipoate-protein ligase B [secondary endosymbiont of Ctenarytaina eucalypti]
140	ref|AFP85761.1|ref|AFP85761.1|	lipoate-protein ligase B [secondary endosymbiont of Heteropsylla cubana]
141	fig|634115.4.peg.960|fig|634115.4.peg.960|	unlabeled protein [Arsenophenous melophagi]
141	fig|634115.3.peg.960|fig|634115.3.peg.960|	unlabeled protein [Arsenophenous melophagi]
141	ref|BAB13252.1|ref|BAB13252.1|	50S ribosomal protein L9 [Buchnera aphidicola str. APS (Acyrthosiphon pisum)]
141	ref|AAO27211.1|ref|AAO27211.1|	50S ribosomal protein L9 [Buchnera aphidicola str. Bp (Baizongia pistaciae)]
141	ref|CUX96568.1|ref|CUX96568.1|	50S ribosomal protein L9 [Candidatus Doolittlea endobia]
141	ref|CUX96126.1|ref|CUX96126.1|	50S ribosomal protein L9 [Candidatus Gullanella endobia]
141	ref|ATW22232.1|ref|ATW22232.1|	50S ribosomal protein L9 [Candidatus Hamiltonella defensa]
141	ref|CUX97394.1|ref|CUX97394.1|	50S ribosomal protein L9 [Candidatus Hoaglandella endobia]
141	ref|WP_067569411.1|ref|WP_067569411.1|	50S ribosomal protein L9 [Candidatus Mikella endobia]
141	ref|AEI74763.1|ref|AEI74763.1|	50S ribosomal protein L9 [Candidatus Moranella endobia PCIT]
141	ref|AGJ61420.1|ref|AGJ61420.1|	50S ribosomal protein L9 [Candidatus Moranella endobia PCVAL]
141	ref|AHF73523.1|ref|AHF73523.1|	LSU ribosomal protein L9p [Candidatus Sodalis pierantonius str. SOPE]
141	ref|BBI92212.1|ref|BBI92212.1|	50S ribosomal protein L9 [Serratia symbiotica]
141	ref|KYP97725.1|ref|KYP97725.1|	50S ribosomal protein L9 [Sodalis-like endosymbiont of Proechinophthirus fluctus]
141	ref|SNC58692.1|ref|SNC58692.1|	50S ribosomal protein L9 [Sodalis endosymbiont of Henestaris halophilus]
141	ref|BAE73623.1|ref|BAE73623.1|	50S ribosomal protein L9 [Sodalis glossinidius str. morsitans]
141	fig|1173031.7.peg.3497|fig|1173031.7.peg.3497|	unlabeled protein [Sodalis melophagi]
141	ref|WP_025423605.1|ref|WP_025423605.1|	50S ribosomal protein L9 [Sodalis praecaptivus]
141	ref|AFP84507.1|ref|AFP84507.1|	ribosomal protein L9 [secondary endosymbiont of Ctenarytaina eucalypti]
141	ref|AFP85442.1|ref|AFP85442.1|	ribosomal protein L9 [secondary endosymbiont of Heteropsylla cubana]
142	fig|634115.4.peg.235|fig|634115.4.peg.235|	unlabeled protein [Arsenophenous melophagi]
142	fig|634115.3.peg.235|fig|634115.3.peg.235|	unlabeled protein [Arsenophenous melophagi]
142	ref|BAB12766.1|ref|BAB12766.1|	transcription antitermination protein nusG [Buchnera aphidicola str. APS (Acyrthosiphon pisum)]
142	ref|AAO26783.1|ref|AAO26783.1|	transcription antitermination protein [Buchnera aphidicola str. Bp (Baizongia pistaciae)]
142	ref|CUX96671.1|ref|CUX96671.1|	Transcription termination/antitermination protein NusG [Candidatus Doolittlea endobia]
142	ref|CUX95759.1|ref|CUX95759.1|	Transcription termination/antitermination protein NusG [Candidatus Gullanella endobia]
142	ref|ATW22169.1|ref|ATW22169.1|	transcription termination/antitermination protein NusG [Candidatus Hamiltonella defensa]
142	ref|CUX97372.1|ref|CUX97372.1|	hypothetical protein TPER_HE00462 [Candidatus Hoaglandella endobia]
142	ref|WP_067569178.1|ref|WP_067569178.1|	transcription termination/antitermination protein NusG [Candidatus Mikella endobia]
142	ref|AEI75058.1|ref|AEI75058.1|	transcription antitermination protein nusG [Candidatus Moranella endobia PCIT]
142	ref|AGJ61308.1|ref|AGJ61308.1|	Transcription antitermination protein nusG [Candidatus Moranella endobia PCVAL]
142	ref|AHF74824.1|ref|AHF74824.1|	transcription antitermination protein NusG [Candidatus Sodalis pierantonius str. SOPE]
142	ref|BBI91353.1|ref|BBI91353.1|	transcription termination/antitermination protein NusG [Serratia symbiotica]
142	ref|KYP97160.1|ref|KYP97160.1|	transcription antiterminator NusG [Sodalis-like endosymbiont of Proechinophthirus fluctus]
142	ref|SNC58768.1|ref|SNC58768.1|	transcription termination/antitermination protein NusG [Sodalis endosymbiont of Henestaris halophilus]
142	ref|BAE73404.1|ref|BAE73404.1|	transcription antitermination protein [Sodalis glossinidius str. morsitans]
142	fig|1173031.7.peg.5163|fig|1173031.7.peg.5163|	unlabeled protein [Sodalis melophagi]
142	ref|WP_009639145.1|ref|WP_009639145.1|	MULTISPECIES: transcription termination/antitermination protein NusG [Sodalis praecaptivus]
142	ref|AFP84671.1|ref|AFP84671.1|	transcription antitermination protein nusG [secondary endosymbiont of Ctenarytaina eucalypti]
142	ref|AFP85631.1|ref|AFP85631.1|	transcription antitermination protein nusG [secondary endosymbiont of Heteropsylla cubana]
143	fig|634115.4.peg.340|fig|634115.4.peg.340|	unlabeled protein [Arsenophenous melophagi]
143	fig|634115.3.peg.340|fig|634115.3.peg.340|	unlabeled protein [Arsenophenous melophagi]
143	ref|BAB13174.1|ref|BAB13174.1|	ATP-dependent protease La [Buchnera aphidicola str. APS (Acyrthosiphon pisum)]
143	ref|AAO27131.1|ref|AAO27131.1|	ATP-dependent protease La [Buchnera aphidicola str. Bp (Baizongia pistaciae)]
143	ref|CUX96451.1|ref|CUX96451.1|	Lon protease [Candidatus Doolittlea endobia]
143	ref|CUX95845.1|ref|CUX95845.1|	Lon protease [Candidatus Gullanella endobia]
143	ref|ATW22240.1|ref|ATW22240.1|	endopeptidase La [Candidatus Hamiltonella defensa]
143	ref|CUX97223.1|ref|CUX97223.1|	Lon protease [Candidatus Hoaglandella endobia]
143	ref|WP_067568923.1|ref|WP_067568923.1|	endopeptidase La [Candidatus Mikella endobia]
143	ref|AEI74976.1|ref|AEI74976.1|	ATP-dependent protease La [Candidatus Moranella endobia PCIT]
143	ref|AGJ61224.1|ref|AGJ61224.1|	Lon protease [Candidatus Moranella endobia PCVAL]
143	ref|AHF75049.1|ref|AHF75049.1|	ATP-dependent protease La Type I [Candidatus Sodalis pierantonius str. SOPE]
143	ref|BBI92710.1|ref|BBI92710.1|	lon protease [Serratia symbiotica]
143	ref|KYP95607.1|ref|KYP95607.1|	DNA-binding protein [Sodalis-like endosymbiont of Proechinophthirus fluctus]
143	ref|SNC58495.1|ref|SNC58495.1|	Lon protease [Sodalis endosymbiont of Henestaris halophilus]
143	ref|BAE73948.1|ref|BAE73948.1|	ATP-dependent protease Lon [Sodalis glossinidius str. morsitans]
143	fig|1173031.7.peg.4151|fig|1173031.7.peg.4151|	unlabeled protein [Sodalis melophagi]
143	ref|WP_071882038.1|ref|WP_071882038.1|	endopeptidase La [Sodalis praecaptivus]
143	ref|AFP85326.1|ref|AFP85326.1|	ATP-dependent protease La [secondary endosymbiont of Ctenarytaina eucalypti]
143	ref|AFP85896.1|ref|AFP85896.1|	ATP-dependent protease La [secondary endosymbiont of Heteropsylla cubana]
146	fig|634115.3.peg.83|fig|634115.3.peg.83|	unlabeled protein [Arsenophenous melophagi]
146	fig|634115.4.peg.83|fig|634115.4.peg.83|	unlabeled protein [Arsenophenous melophagi]
146	ref|BAB13056.1|ref|BAB13056.1|	acyl carrier protein [Buchnera aphidicola str. APS (Acyrthosiphon pisum)]
146	ref|AAO27044.1|ref|AAO27044.1|	acyl carrier protein [Buchnera aphidicola str. Bp (Baizongia pistaciae)]
146	ref|CUX96543.1|ref|CUX96543.1|	Acyl carrier protein [Candidatus Doolittlea endobia]
146	ref|CUX96306.1|ref|CUX96306.1|	Acyl carrier protein [Candidatus Gullanella endobia]
146	ref|ATW21960.1|ref|ATW21960.1|	acyl carrier protein [Candidatus Hamiltonella defensa]
146	ref|CUX97214.1|ref|CUX97214.1|	Acyl carrier protein [Candidatus Hoaglandella endobia]
146	ref|WP_067569592.1|ref|WP_067569592.1|	acyl carrier protein [Candidatus Mikella endobia]
146	ref|AEI74805.1|ref|AEI74805.1|	acyl carrier protein [Candidatus Moranella endobia PCIT]
146	ref|AGJ61462.1|ref|AGJ61462.1|	Acyl Carrier Protein [Candidatus Moranella endobia PCVAL]
146	ref|AHF74031.1|ref|AHF74031.1|	acyl carrier protein [Candidatus Sodalis pierantonius str. SOPE]
146	ref|BBI92163.1|ref|BBI92163.1|	acyl carrier protein [Serratia symbiotica]
146	ref|KYP97298.1|ref|KYP97298.1|	acyl carrier protein [Sodalis-like endosymbiont of Proechinophthirus fluctus]
146	ref|SNC58661.1|ref|SNC58661.1|	Acyl carrier protein [Sodalis endosymbiont of Henestaris halophilus]
146	ref|BAE74336.1|ref|BAE74336.1|	acyl carrier protein [Sodalis glossinidius str. morsitans]
146	fig|1173031.7.peg.274|fig|1173031.7.peg.274|	unlabeled protein [Sodalis melophagi]
146	ref|WP_011410921.1|ref|WP_011410921.1|	MULTISPECIES: acyl carrier protein [Sodalis praecaptivus]
146	ref|AFP85194.1|ref|AFP85194.1|	acyl carrier protein [secondary endosymbiont of Ctenarytaina eucalypti]
146	ref|AFP85861.1|ref|AFP85861.1|	acyl carrier protein [secondary endosymbiont of Heteropsylla cubana]
147	fig|634115.4.peg.105|fig|634115.4.peg.105|	unlabeled protein [Arsenophenous melophagi]
147	fig|634115.3.peg.105|fig|634115.3.peg.105|	unlabeled protein [Arsenophenous melophagi]
147	ref|BAB13281.1|ref|BAB13281.1|	transcription termination factor rho [Buchnera aphidicola str. APS (Acyrthosiphon pisum)]
147	ref|AAO27237.1|ref|AAO27237.1|	rranscription termination factor rho [Buchnera aphidicola str. Bp (Baizongia pistaciae)]
147	ref|CUX96588.1|ref|CUX96588.1|	Transcription termination factor Rho [Candidatus Doolittlea endobia]
147	ref|CUX96295.1|ref|CUX96295.1|	Transcription termination factor Rho [Candidatus Gullanella endobia]
147	ref|ATW23143.1|ref|ATW23143.1|	transcription termination factor Rho [Candidatus Hamiltonella defensa]
147	ref|CUX97135.1|ref|CUX97135.1|	hypothetical protein TPER_HE00202 [Candidatus Hoaglandella endobia]
147	ref|WP_067569414.1|ref|WP_067569414.1|	transcription termination factor Rho [Candidatus Mikella endobia]
147	ref|AEI74707.1|ref|AEI74707.1|	transcription termination factor Rho [Candidatus Moranella endobia PCIT]
147	ref|AGJ61363.1|ref|AGJ61363.1|	Transcription termination factor Rho [Candidatus Moranella endobia PCVAL]
147	ref|AHF73040.1|ref|AHF73040.1|	transcription termination factor Rho [Candidatus Sodalis pierantonius str. SOPE]
147	ref|BBI92847.1|ref|BBI92847.1|	transcription termination factor Rho [Serratia symbiotica]
147	ref|KYP96705.1|ref|KYP96705.1|	transcription termination factor Rho [Sodalis-like endosymbiont of Proechinophthirus fluctus]
147	ref|SNC58825.1|ref|SNC58825.1|	transcription termination factor Rho [Sodalis endosymbiont of Henestaris halophilus]
147	ref|BAE75661.1|ref|BAE75661.1|	transcription termination factor Rho [Sodalis glossinidius str. morsitans]
147	fig|1173031.7.peg.2398|fig|1173031.7.peg.2398|	unlabeled protein [Sodalis melophagi]
147	ref|WP_011412192.1|ref|WP_011412192.1|	MULTISPECIES: transcription termination factor Rho [Sodalis praecaptivus]
147	ref|AFP84471.1|ref|AFP84471.1|	transcription termination factor Rho [secondary endosymbiont of Ctenarytaina eucalypti]
147	ref|AFP85610.1|ref|AFP85610.1|	transcription termination factor Rho [secondary endosymbiont of Heteropsylla cubana]
148	fig|634115.3.peg.853|fig|634115.3.peg.853|	unlabeled protein [Arsenophenous melophagi]
148	fig|634115.4.peg.853|fig|634115.4.peg.853|	unlabeled protein [Arsenophenous melophagi]
148	ref|BAB12853.1|ref|BAB12853.1|	glycyl-tRNA synthetase beta chain [Buchnera aphidicola str. APS (Acyrthosiphon pisum)]
148	ref|AAO26860.1|ref|AAO26860.1|	glycyl-tRNA synthetase beta chain (Glycine--tRNA ligase beta chain) (GlyRS) [Buchnera aphidicola str. Bp (Baizongia pistaciae)]
148	ref|CUX96679.1|ref|CUX96679.1|	Glycine--tRNA ligase beta subunit [Candidatus Doolittlea endobia]
148	ref|CUX96164.1|ref|CUX96164.1|	Glycine--tRNA ligase beta subunit [Candidatus Gullanella endobia]
148	ref|ATW22093.1|ref|ATW22093.1|	glycine--tRNA ligase subunit beta [Candidatus Hamiltonella defensa]
148	ref|CUX97408.1|ref|CUX97408.1|	Glycine--tRNA ligase beta subunit [Candidatus Hoaglandella endobia]
148	ref|WP_067568920.1|ref|WP_067568920.1|	glycine--tRNA ligase subunit beta [Candidatus Mikella endobia]
148	ref|AEI74856.1|ref|AEI74856.1|	putative glycyl-tRNA synthetase subunit beta [Candidatus Moranella endobia PCIT]
148	ref|AGJ61102.1|ref|AGJ61102.1|	Glycyl-tRNA synthetase beta subunit [Candidatus Moranella endobia PCVAL]
148	ref|AHF75096.1|ref|AHF75096.1|	glycyl-tRNA synthetase subunit beta [Candidatus Sodalis pierantonius str. SOPE]
148	ref|BBI92748.1|ref|BBI92748.1|	glycine--tRNA ligase beta subunit [Serratia symbiotica]
148	ref|KYP97271.1|ref|KYP97271.1|	glycyl-tRNA ligase, partial [Sodalis-like endosymbiont of Proechinophthirus fluctus]
148	ref|SNC59027.1|ref|SNC59027.1|	Glycine--tRNA ligase beta subunit [Sodalis endosymbiont of Henestaris halophilus]
148	ref|BAE73287.1|ref|BAE73287.1|	glycyl-tRNA synthase beta subunit [Sodalis glossinidius str. morsitans]
148	fig|1173031.7.peg.5062|fig|1173031.7.peg.5062|	unlabeled protein [Sodalis melophagi]
148	ref|WP_025420365.1|ref|WP_025420365.1|	glycine--tRNA ligase subunit beta [Sodalis praecaptivus]
148	ref|AFP84645.1|ref|AFP84645.1|	glycyl-tRNA synthetase beta chain [secondary endosymbiont of Ctenarytaina eucalypti]
148	ref|AFP85470.1|ref|AFP85470.1|	glycyl-tRNA synthetase beta chain [secondary endosymbiont of Heteropsylla cubana]
149	fig|634115.4.peg.88|fig|634115.4.peg.88|	unlabeled protein [Arsenophenous melophagi]
149	fig|634115.3.peg.88|fig|634115.3.peg.88|	unlabeled protein [Arsenophenous melophagi]
149	ref|BAB13054.1|ref|BAB13054.1|	50S ribosomal protein L32 [Buchnera aphidicola str. APS (Acyrthosiphon pisum)]
149	ref|AAO27041.1|ref|AAO27041.1|	50S ribosomal protein L32 [Buchnera aphidicola str. Bp (Baizongia pistaciae)]
149	ref|CUX96538.1|ref|CUX96538.1|	50S ribosomal protein L32 [Candidatus Doolittlea endobia]
149	ref|CUX96302.1|ref|CUX96302.1|	50S ribosomal protein L32 [Candidatus Gullanella endobia]
149	ref|ATW21957.1|ref|ATW21957.1|	50S ribosomal protein L32 [Candidatus Hamiltonella defensa]
149	ref|CUX97217.1|ref|CUX97217.1|	50S ribosomal protein L32 [Candidatus Hoaglandella endobia]
149	ref|WP_067569582.1|ref|WP_067569582.1|	50S ribosomal protein L32 [Candidatus Mikella endobia]
149	ref|AEI74808.1|ref|AEI74808.1|	50S ribosomal protein L32 [Candidatus Moranella endobia PCIT]
149	ref|AGJ61465.1|ref|AGJ61465.1|	50S ribosomal protein L32 [Candidatus Moranella endobia PCVAL]
149	ref|AHF74026.1|ref|AHF74026.1|	LSU ribosomal protein L32p [Candidatus Sodalis pierantonius str. SOPE]
149	ref|BBI92158.1|ref|BBI92158.1|	50S ribosomal protein L32 [Serratia symbiotica]
149	ref|KYP97294.1|ref|KYP97294.1|	50S ribosomal protein L32 [Sodalis-like endosymbiont of Proechinophthirus fluctus]
149	ref|SNC58656.1|ref|SNC58656.1|	50S ribosomal protein L32 [Sodalis endosymbiont of Henestaris halophilus]
149	ref|BAE74331.1|ref|BAE74331.1|	50S ribosomal protein L32 [Sodalis glossinidius str. morsitans]
149	fig|1173031.7.peg.268|fig|1173031.7.peg.268|	unlabeled protein [Sodalis melophagi]
149	ref|WP_011410916.1|ref|WP_011410916.1|	MULTISPECIES: 50S ribosomal protein L32 [Sodalis praecaptivus]
149	ref|AFP85198.1|ref|AFP85198.1|	ribosomal protein L32 [secondary endosymbiont of Ctenarytaina eucalypti]
